Rayyan_System_ID,Study_ID,Study_Type,Study_Year,Country,State_Region,Location,Site_Name,Latitude,Longitude,Depth_Range_Collection,Depth_Specific_Collection,Species,Urchin_Life_Stage,Development_category,Development_Stage,Urchin_TD_mm,Urchin_biomass_g,Replication_Treatment,Replication_Experimental,Thermal_Treatment,Ambient_Temp,Adjustment_Temp,Adjustment_Period,Adjustment_Period_Unit,Ramp_Rate_Treatment_degC,Ramp_Rate_Treatment_Unit,Acclimation_Temp,Acclimation_Duration,Acclimation_Duration_Unit,Experimental_Duration,Experimental_Duration_Unit,Response_Type,Control_Temp,Treatment_Temp,Response_Value,sd,se,Response_Value_Unit,Response_Value_Type,Contrast,Comments,Time_Of_Year,Temp_se,DOI,Response_Type2,Response_Type_Category,Response_Type_Level,Control_Treatment,Number_Treatments,Response_ID
rayyan-1011739470,12,Lab manipulation,1971?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,0.7m,Strongylocentrotus droebachiensis,adult,NA,NA,NA,40,NA,1,static,NA,15,10,day,NA,NA,NA,NA,NA,>1,hour,Oxygen consumption,15,10,484.34,NA,NA,mL O2/h,mean,Summer acclimated,collected in Aug-Sept; ambient summer and winter temps assumed as control temps,Aug-Sept,NA,https://www.jstor.org/stable/pdf/30155584.pdf,Metabolic rate,Metabolic rate,Physiological,Treatment,4,191
rayyan-1011739470,12,Lab manipulation,1971?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,0.7m,Strongylocentrotus droebachiensis,adult,NA,NA,NA,40,NA,1,static,NA,15,10,day,NA,NA,NA,NA,NA,>1,hour,Oxygen consumption,15,15,707.36,NA,NA,mL O2/h,mean,Summer acclimated,collected in Aug-Sept; ambient summer and winter temps assumed as control temps,Aug-Sept,NA,https://www.jstor.org/stable/pdf/30155584.pdf,Metabolic rate,Metabolic rate,Physiological,Control,4,191
rayyan-1011739470,13,Lab manipulation,1971?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,0.7m,Strongylocentrotus droebachiensis,adult,NA,NA,NA,50,NA,1,static,NA,15,10,day,NA,NA,NA,NA,NA,>1,hour,Oxygen consumption,15,0,216.67,NA,NA,mL O2/h,mean,Summer acclimated,collected in Aug-Sept; ambient summer and winter temps assumed as control temps,Aug-Sept,NA,https://www.jstor.org/stable/pdf/30155584.pdf,Metabolic rate,Metabolic rate,Physiological,Treatment,4,192
rayyan-1011739470,13,Lab manipulation,1971?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,0.7m,Strongylocentrotus droebachiensis,adult,NA,NA,NA,50,NA,1,static,NA,15,10,day,NA,NA,NA,NA,NA,>1,hour,Oxygen consumption,15,5,370.59,NA,NA,mL O2/h,mean,Summer acclimated,collected in Aug-Sept; ambient summer and winter temps assumed as control temps,Aug-Sept,NA,https://www.jstor.org/stable/pdf/30155584.pdf,Metabolic rate,Metabolic rate,Physiological,Treatment,4,192
rayyan-1011739470,13,Lab manipulation,1971?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,0.7m,Strongylocentrotus droebachiensis,adult,NA,NA,NA,50,NA,1,static,NA,15,10,day,NA,NA,NA,NA,NA,>1,hour,Oxygen consumption,15,10,576.81,NA,NA,mL O2/h,mean,Summer acclimated,collected in Aug-Sept; ambient summer and winter temps assumed as control temps,Aug-Sept,NA,https://www.jstor.org/stable/pdf/30155584.pdf,Metabolic rate,Metabolic rate,Physiological,Treatment,4,192
rayyan-1011739470,13,Lab manipulation,1971?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,0.7m,Strongylocentrotus droebachiensis,adult,NA,NA,NA,50,NA,1,static,NA,15,10,day,NA,NA,NA,NA,NA,>1,hour,Oxygen consumption,15,15,774.5,NA,NA,mL O2/h,mean,Summer acclimated,collected in Aug-Sept; ambient summer and winter temps assumed as control temps,Aug-Sept,NA,https://www.jstor.org/stable/pdf/30155584.pdf,Metabolic rate,Metabolic rate,Physiological,Control,4,192
rayyan-1011739470,14,Lab manipulation,1971?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,0.7m,Strongylocentrotus droebachiensis,adult,NA,NA,NA,60,NA,1,static,NA,15,10,day,NA,NA,NA,NA,NA,>1,hour,Oxygen consumption,15,0,248.98,NA,NA,mL O2/h,mean,Summer acclimated,collected in Aug-Sept; ambient summer and winter temps assumed as control temps,Aug-Sept,NA,https://www.jstor.org/stable/pdf/30155584.pdf,Metabolic rate,Metabolic rate,Physiological,Treatment,4,193
rayyan-1011739470,14,Lab manipulation,1971?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,0.7m,Strongylocentrotus droebachiensis,adult,NA,NA,NA,60,NA,1,static,NA,15,10,day,NA,NA,NA,NA,NA,>1,hour,Oxygen consumption,15,5,418.52,NA,NA,mL O2/h,mean,Summer acclimated,collected in Aug-Sept; ambient summer and winter temps assumed as control temps,Aug-Sept,NA,https://www.jstor.org/stable/pdf/30155584.pdf,Metabolic rate,Metabolic rate,Physiological,Treatment,4,193
rayyan-1011739470,14,Lab manipulation,1971?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,0.7m,Strongylocentrotus droebachiensis,adult,NA,NA,NA,60,NA,1,static,NA,15,10,day,NA,NA,NA,NA,NA,>1,hour,Oxygen consumption,15,10,652.94,NA,NA,mL O2/h,mean,Summer acclimated,collected in Aug-Sept; ambient summer and winter temps assumed as control temps,Aug-Sept,NA,https://www.jstor.org/stable/pdf/30155584.pdf,Metabolic rate,Metabolic rate,Physiological,Treatment,4,193
rayyan-1011739470,14,Lab manipulation,1971?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,0.7m,Strongylocentrotus droebachiensis,adult,NA,NA,NA,60,NA,1,static,NA,15,10,day,NA,NA,NA,NA,NA,>1,hour,Oxygen consumption,15,15,882.37,NA,NA,mL O2/h,mean,Summer acclimated,collected in Aug-Sept; ambient summer and winter temps assumed as control temps,Aug-Sept,NA,https://www.jstor.org/stable/pdf/30155584.pdf,Metabolic rate,Metabolic rate,Physiological,Control,4,193
rayyan-1011739473,7,Lab manipulation,1972?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,NA,25,1,static-dynamic,15,15,NA,NA,NA,NA,1.4,NA,NA,15,min,Righting response,16,1.4,0.58,NA,NA,unitless coefficient,mean,Summer acclimated,seasonal righting response not extracted; ramp rate actually a temp shock over 15 mins; ambient summer and winter temps assumed as control temps,Summer,NA,https://www.jstor.org/stable/pdf/30155593.pdf,Righting response,Movement,Individual,Treatment,9,194
rayyan-1011739473,7,Lab manipulation,1972?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,NA,25,1,static-dynamic,15,15,NA,NA,NA,NA,2,15,min,15,min,Righting response,16,2,0.88,NA,NA,unitless coefficient,mean,Summer acclimated,seasonal righting response not extracted; ramp rate actually a temp shock over 15 mins; ambient summer and winter temps assumed as control temps,Summer,NA,https://www.jstor.org/stable/pdf/30155593.pdf,Righting response,Movement,Individual,Treatment,9,194
rayyan-1011739473,7,Lab manipulation,1972?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,NA,25,1,static-dynamic,15,15,NA,NA,NA,NA,6,15,min,15,min,Righting response,16,6,2.75,NA,NA,unitless coefficient,mean,Summer acclimated,seasonal righting response not extracted; ramp rate actually a temp shock over 15 mins; ambient summer and winter temps assumed as control temps,Summer,NA,https://www.jstor.org/stable/pdf/30155593.pdf,Righting response,Movement,Individual,Treatment,9,194
rayyan-1011739473,7,Lab manipulation,1972?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,NA,25,1,static-dynamic,15,15,NA,NA,NA,NA,8,15,min,15,min,Righting response,16,8,5.75,NA,NA,unitless coefficient,mean,Summer acclimated,seasonal righting response not extracted; ramp rate actually a temp shock over 15 mins; ambient summer and winter temps assumed as control temps,Summer,NA,https://www.jstor.org/stable/pdf/30155593.pdf,Righting response,Movement,Individual,Treatment,9,194
rayyan-1011739473,7,Lab manipulation,1972?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,NA,25,1,static-dynamic,15,15,NA,NA,NA,NA,10,15,min,15,min,Righting response,16,10,9,NA,NA,unitless coefficient,mean,Summer acclimated,seasonal righting response not extracted; ramp rate actually a temp shock over 15 mins; ambient summer and winter temps assumed as control temps,Summer,NA,https://www.jstor.org/stable/pdf/30155593.pdf,Righting response,Movement,Individual,Treatment,9,194
rayyan-1011739473,7,Lab manipulation,1972?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,NA,25,1,static-dynamic,15,15,NA,NA,NA,NA,12,15,min,15,min,Righting response,16,12,11.94,NA,NA,unitless coefficient,mean,Summer acclimated,seasonal righting response not extracted; ramp rate actually a temp shock over 15 mins; ambient summer and winter temps assumed as control temps,Summer,NA,https://www.jstor.org/stable/pdf/30155593.pdf,Righting response,Movement,Individual,Treatment,9,194
rayyan-1011739473,7,Lab manipulation,1972?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,NA,25,1,static-dynamic,15,15,NA,NA,NA,NA,16,15,min,15,min,Righting response,16,16,16.04,NA,NA,unitless coefficient,mean,Summer acclimated,seasonal righting response not extracted; ramp rate actually a temp shock over 15 mins; ambient summer and winter temps assumed as control temps,Summer,NA,https://www.jstor.org/stable/pdf/30155593.pdf,Righting response,Movement,Individual,Control,9,194
rayyan-1011739473,7,Lab manipulation,1972?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,NA,25,1,static-dynamic,15,15,NA,NA,NA,NA,20,15,min,15,min,Righting response,16,20,10.43,NA,NA,unitless coefficient,mean,Summer acclimated,seasonal righting response not extracted; ramp rate actually a temp shock over 15 mins; ambient summer and winter temps assumed as control temps,Summer,NA,https://www.jstor.org/stable/pdf/30155593.pdf,Righting response,Movement,Individual,Treatment,9,194
rayyan-1011739473,7,Lab manipulation,1972?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,NA,25,1,static-dynamic,15,15,NA,NA,NA,NA,24,15,min,15,min,Righting response,16,24,0,NA,NA,unitless coefficient,mean,Summer acclimated,seasonal righting response not extracted; ramp rate actually a temp shock over 15 mins; ambient summer and winter temps assumed as control temps,Summer,NA,https://www.jstor.org/stable/pdf/30155593.pdf,Righting response,Movement,Individual,Treatment,9,194
rayyan-1011739473,8,Lab manipulation,1972?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,NA,24,1,static-dynamic,0,0,NA,NA,NA,NA,0,15,min,15,min,Righting response,0,0,3.97,NA,NA,unitless coefficient,mean,Winter acclimated,seasonal righting response not extracted; ramp rate actually a temp shock over 15 mins; ambient summer and winter temps assumed as control temps,Winter,NA,https://www.jstor.org/stable/pdf/30155593.pdf,Righting response,Movement,Individual,Control,7,195
rayyan-1011739473,8,Lab manipulation,1972?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,NA,24,1,static-dynamic,0,0,NA,NA,NA,NA,4,15,min,15,min,Righting response,0,4,4.88,NA,NA,unitless coefficient,mean,Winter acclimated,seasonal righting response not extracted; ramp rate actually a temp shock over 15 mins; ambient summer and winter temps assumed as control temps,Winter,NA,https://www.jstor.org/stable/pdf/30155593.pdf,Righting response,Movement,Individual,Treatment,7,195
rayyan-1011739473,8,Lab manipulation,1972?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,NA,24,1,static-dynamic,0,0,NA,NA,NA,NA,6,15,min,15,min,Righting response,0,6,6.49,NA,NA,unitless coefficient,mean,Winter acclimated,seasonal righting response not extracted; ramp rate actually a temp shock over 15 mins; ambient summer and winter temps assumed as control temps,Winter,NA,https://www.jstor.org/stable/pdf/30155593.pdf,Righting response,Movement,Individual,Treatment,7,195
rayyan-1011739473,8,Lab manipulation,1972?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,NA,24,1,static-dynamic,0,0,NA,NA,NA,NA,8,15,min,15,min,Righting response,0,8,4.94,NA,NA,unitless coefficient,mean,Winter acclimated,seasonal righting response not extracted; ramp rate actually a temp shock over 15 mins; ambient summer and winter temps assumed as control temps,Winter,NA,https://www.jstor.org/stable/pdf/30155593.pdf,Righting response,Movement,Individual,Treatment,7,195
rayyan-1011739473,8,Lab manipulation,1972?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,NA,24,1,static-dynamic,0,0,NA,NA,NA,NA,10,15,min,15,min,Righting response,0,10,3.51,NA,NA,unitless coefficient,mean,Winter acclimated,seasonal righting response not extracted; ramp rate actually a temp shock over 15 mins; ambient summer and winter temps assumed as control temps,Winter,NA,https://www.jstor.org/stable/pdf/30155593.pdf,Righting response,Movement,Individual,Treatment,7,195
rayyan-1011739473,8,Lab manipulation,1972?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,NA,24,1,static-dynamic,0,0,NA,NA,NA,NA,12,15,min,15,min,Righting response,0,12,3.34,NA,NA,unitless coefficient,mean,Winter acclimated,seasonal righting response not extracted; ramp rate actually a temp shock over 15 mins; ambient summer and winter temps assumed as control temps,Winter,NA,https://www.jstor.org/stable/pdf/30155593.pdf,Righting response,Movement,Individual,Treatment,7,195
rayyan-1011739473,8,Lab manipulation,1972?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,NA,24,1,static-dynamic,0,0,NA,NA,NA,NA,18,15,min,15,min,Righting response,0,18,0,NA,NA,unitless coefficient,mean,Winter acclimated,seasonal righting response not extracted; ramp rate actually a temp shock over 15 mins; ambient summer and winter temps assumed as control temps,Winter,NA,https://www.jstor.org/stable/pdf/30155593.pdf,Righting response,Movement,Individual,Treatment,7,195
rayyan-1011739476,1,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,8,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue respiration (stomach),15,5,231,NA,16,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue respiration (stomach),Metabolic rate,Physiological,Treatment,5,196
rayyan-1011739476,1,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,15,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue respiration (stomach),15,10,411,NA,21,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue respiration (stomach),Metabolic rate,Physiological,Treatment,5,196
rayyan-1011739476,1,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,10,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue respiration (stomach),15,15,546,NA,15,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue respiration (stomach),Metabolic rate,Physiological,Control,5,196
rayyan-1011739476,1,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,11,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue respiration (stomach),15,20,914,NA,59,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue respiration (stomach),Metabolic rate,Physiological,Treatment,5,196
rayyan-1011739476,1,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,8,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue respiration (stomach),15,25,1610,NA,185,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue respiration (stomach),Metabolic rate,Physiological,Treatment,5,196
rayyan-1011739476,2,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,9,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue respiration (intestine),15,5,305,NA,27,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue respiration (intestine),Metabolic rate,Physiological,Treatment,5,197
rayyan-1011739476,2,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,14,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue respiration (intestine),15,10,442,NA,20,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue respiration (intestine),Metabolic rate,Physiological,Treatment,5,197
rayyan-1011739476,2,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,12,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue respiration (intestine),15,15,684,NA,26,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue respiration (intestine),Metabolic rate,Physiological,Control,5,197
rayyan-1011739476,2,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,11,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue respiration (intestine),15,20,971,NA,63,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue respiration (intestine),Metabolic rate,Physiological,Treatment,5,197
rayyan-1011739476,2,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,8,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue respiration (intestine),15,25,1282,NA,89,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue respiration (intestine),Metabolic rate,Physiological,Treatment,5,197
rayyan-1011739476,3,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,5,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue respiration (esophagus),15,5,163,NA,30,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue respiration (esophagus),Metabolic rate,Physiological,Treatment,5,198
rayyan-1011739476,3,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,5,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue respiration (esophagus),15,10,272,NA,13,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue respiration (esophagus),Metabolic rate,Physiological,Treatment,5,198
rayyan-1011739476,3,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,5,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue respiration (esophagus),15,15,463,NA,42,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue respiration (esophagus),Metabolic rate,Physiological,Control,5,198
rayyan-1011739476,3,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,5,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue respiration (esophagus),15,20,583,NA,44,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue respiration (esophagus),Metabolic rate,Physiological,Treatment,5,198
rayyan-1011739476,3,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,5,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue respiration (esophagus),15,25,1008,NA,118,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue respiration (esophagus),Metabolic rate,Physiological,Treatment,5,198
rayyan-1011739476,4,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,3,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue resipiration (tube feet),15,5,152,NA,33,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue resipiration (tube feet),Metabolic rate,Physiological,Treatment,5,199
rayyan-1011739476,4,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,3,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue resipiration (tube feet),15,10,374,NA,49,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue resipiration (tube feet),Metabolic rate,Physiological,Treatment,5,199
rayyan-1011739476,4,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,3,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue resipiration (tube feet),15,15,541,NA,96,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue resipiration (tube feet),Metabolic rate,Physiological,Control,5,199
rayyan-1011739476,4,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,3,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue resipiration (tube feet),15,20,811,NA,43,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue resipiration (tube feet),Metabolic rate,Physiological,Treatment,5,199
rayyan-1011739476,4,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,3,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue resipiration (tube feet),15,25,1087,NA,158,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue resipiration (tube feet),Metabolic rate,Physiological,Treatment,5,199
rayyan-1011739476,5,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,7,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue respiration (male gonad),15,5,135,NA,22,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue respiration (male gonad),Metabolic rate,Physiological,Treatment,5,200
rayyan-1011739476,5,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,2,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue respiration (male gonad),15,10,123,NA,105,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue respiration (male gonad),Metabolic rate,Physiological,Treatment,5,200
rayyan-1011739476,5,Lab manipulation,1973?,Canada,Newfoundland,Conception Bay,Portugal Cove,47.62737,-52.857523,NA,NA,Strongylocentrotus droebachiensis,adult,NA,NA,NA,20-35,4,1,static,15,15,<10,day,NA,NA,NA,20,min,2,hour,Tissue respiration (male gonad),15,15,110,NA,8,uL O2/g dry wt/hr,mean,Summer acclimated,ambient summer and winter temps assumed as control temps,Summer (Aug-Sept),NA,https://www.jstor.org/stable/pdf/30155622.pdf,Tissue respiration (male gonad),Metabolic rate,Physiological,Control,5,200
